NF;Data emissão NF;Qtde. Volumes;CIA;CTRC;Data emissão CTE;Cód. Destinatário;Destinatário;Cidade Destino;UF;Agente Transporte;Tipo Agente;Data de inicio de transporte;Previsão;Data da entrega;Status;Ocorrência Entrega;Nome Recebedor;Status 2;Motivo;Status Parceiro
141564;28/03/2025;1;LOU01;14358;28/03/2025;695370;LOCAR GUINDASTES E TRANSP INTERMOD S/A;SUMARE;SP;ALFA TRANSPORTES EIRELLI;Transportadora;28/03/2025;02/04/2025;02/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141566;28/03/2025;1;LOU01;14355;28/03/2025;1500001279;ANDAIMES MARILIA EQUIPAMENTOS PARA CONST;MARILIA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;28/03/2025;02/04/2025;02/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141569;28/03/2025;1;LOU01;14330;28/03/2025;1500000978;ESTAF EQUIPAMENTOS SA 1899700;LAURO DE FREITAS;BA;LIMA E CIACCI ENCOMENDAS URGENTES LTDA;Transportadora;28/03/2025;07/04/2025;02/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141570;28/03/2025;1;LOU01;14333;28/03/2025;694453;TRIANGULO LOCACOES DE GUINDASTES LTDA;UBERLANDIA;MG;LIMA E CIACCI ENCOMENDAS URGENTES LTDA;Transportadora;28/03/2025;03/04/2025;03/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141571;28/03/2025;1;LOU01;14329;28/03/2025;5930544;DCCO DISTRIBUIDORA DE MAQUINAS E EQUIP;GOIANIA;GO;LIMA E CIACCI ENCOMENDAS URGENTES LTDA;Transportadora;28/03/2025;03/04/2025;31/03/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141573;28/03/2025;1;LOU01;14379;28/03/2025;725881;ORGUEL INDUST. E LOCACAO DE EQUIPAMENTOS;VESPASIANO;MG;XD BETIM;Agregado;28/03/2025;02/04/2025;02/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141546;28/03/2025;1;LOU01;14437;31/03/2025;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;31/03/2025;31/03/2025;31/03/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141561;28/03/2025;1;LOU01;14436;31/03/2025;44778992;MILLS ESTRUTURA E SERVICOS DE ENGENHARIA;OSASCO;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;31/03/2025;31/03/2025;31/03/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141562;28/03/2025;1;LOU01;14437;31/03/2025;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;31/03/2025;31/03/2025;31/03/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141565;28/03/2025;1;LOU01;14435;31/03/2025;742272;MAXTRA PLATAFORMA COMERCIO E LOCACAO;OSASCO;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;31/03/2025;31/03/2025;31/03/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141567;28/03/2025;1;LOU01;14437;31/03/2025;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;31/03/2025;31/03/2025;31/03/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141568;28/03/2025;1;LOU01;14438;31/03/2025;695283;NCL PAULA COMERCIO E SERVICOS LTDA ME;SAO PAULO;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;31/03/2025;01/04/2025;31/03/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141574;28/03/2025;1;LOU01;14449;31/03/2025;44828844;ORGUEL IND LOC EQUIP S A;RIBEIRAO PRETO;SP;ALFA TRANSPORTES EIRELLI;Transportadora;31/03/2025;03/04/2025;01/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141575;28/03/2025;1;LOU01;14452;31/03/2025;243781;LOCAR TRANSPORTES TECNICOS E GUINDASTES;GUARULHOS;SP;XD DDA;Agregado;31/03/2025;01/04/2025;01/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141576;28/03/2025;1;LOU01;14440;31/03/2025;716415;TDL LOCACAO E MANUT DE MAQ E EQUIP LTDA;ANANINDEUA;PA;CARVALIMA TRANSP. LTDA;Transportadora;31/03/2025;11/04/2025;09/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141577;28/03/2025;1;LOU01;14447;31/03/2025;1500001045;D. E. RIBEIRO MAQUINAS - ME;HORTOLANDIA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;31/03/2025;03/04/2025;02/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141578;28/03/2025;1;LOU01;14451;31/03/2025;6500057655;JAAL COMERCIO E SERVICOS LTDA;SAO JOSE DOS CAMPOS;SP;XD DDA;Agregado;31/03/2025;02/04/2025;01/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141579;28/03/2025;3;LOU01;14450;31/03/2025;725881;ORGUEL INDUST. E LOCACAO DE EQUIPAMENTOS;VESPASIANO;MG;XD BETIM;Agregado;31/03/2025;03/04/2025;02/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141581;28/03/2025;1;LOU01;14452;31/03/2025;243781;LOCAR TRANSPORTES TECNICOS E GUINDASTES;GUARULHOS;SP;XD DDA;Agregado;31/03/2025;01/04/2025;01/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141582;28/03/2025;1;LOU01;14448;31/03/2025;727041;LOCGUEL LOC DE EQUIP PARA CONSTRUCAO SA;CAMPINAS;SP;ALFA TRANSPORTES EIRELLI;Transportadora;31/03/2025;03/04/2025;01/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141583;28/03/2025;1;LOU01;14448;31/03/2025;727041;LOCGUEL LOC DE EQUIP PARA CONSTRUCAO SA;CAMPINAS;SP;ALFA TRANSPORTES EIRELLI;Transportadora;31/03/2025;03/04/2025;01/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141584;28/03/2025;1;LOU01;14450;31/03/2025;725881;ORGUEL INDUST. E LOCACAO DE EQUIPAMENTOS;VESPASIANO;MG;XD BETIM;Agregado;31/03/2025;03/04/2025;02/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141585;28/03/2025;1;LOU01;14446;31/03/2025;668009;TRIMAK ENGENHARIA E COMERCIO LTDA;RIO DE JANEIRO;RJ;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;31/03/2025;03/04/2025;02/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141586;28/03/2025;1;LOU01;14446;31/03/2025;668009;TRIMAK ENGENHARIA E COMERCIO LTDA;RIO DE JANEIRO;RJ;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;31/03/2025;03/04/2025;02/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141587;28/03/2025;1;LOU01;14439;31/03/2025;1087453;TRIMAK ENGENHARIA E COMERCIO LTDA;CAIEIRAS;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;31/03/2025;01/04/2025;31/03/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141588;28/03/2025;1;LOU01;14449;31/03/2025;44828844;ORGUEL IND LOC EQUIP S A;RIBEIRAO PRETO;SP;ALFA TRANSPORTES EIRELLI;Transportadora;31/03/2025;03/04/2025;01/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141589;28/03/2025;2;LOU01;14452;31/03/2025;243781;LOCAR TRANSPORTES TECNICOS E GUINDASTES;GUARULHOS;SP;XD DDA;Agregado;31/03/2025;01/04/2025;01/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141590;28/03/2025;7;LOU01;14437;31/03/2025;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;31/03/2025;31/03/2025;31/03/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141591;28/03/2025;1;LOU01;14442;31/03/2025;9000000084;MILLS ESTRUTURAS E SERVICOS DE ENGENHAR;CABO DE SANTO AGOSTINHO;PE;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;31/03/2025;15/04/2025;08/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141592;28/03/2025;1;LOU01;14441;31/03/2025;1500001053;AURA BRASIL TRANSPORTES MAQ E EQUIP LTDA;SALVADOR;BA;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;31/03/2025;07/04/2025;08/04/2025;Entregue Fora do Prazo;Dentro do lead-time do distribuidor.  ;;Entrega Finalizada;Divergência TT;Entregue Fora do Prazo
141593;28/03/2025;2;LOU01;14437;31/03/2025;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;31/03/2025;31/03/2025;31/03/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141594;28/03/2025;1;LOU01;14437;31/03/2025;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;31/03/2025;31/03/2025;31/03/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141595;28/03/2025;1;LOU01;14445;31/03/2025;41324897;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;SERRA;ES;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;31/03/2025;04/04/2025;03/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141596;28/03/2025;2;LOU01;14450;31/03/2025;725881;ORGUEL INDUST. E LOCACAO DE EQUIPAMENTOS;VESPASIANO;MG;XD BETIM;Agregado;31/03/2025;03/04/2025;02/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141597;28/03/2025;1;LOU01;14443;31/03/2025;733737;ORGUEL LOC DE EQUIP;SALVADOR;BA;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;31/03/2025;07/04/2025;08/04/2025;Entregue Fora do Prazo;Dentro do lead-time do distribuidor.  ;;Entrega Finalizada;Divergência TT;Entregue Fora do Prazo
141216;17/03/2025;1;LOU01;14379;28/03/2025;725881;ORGUEL INDUST. E LOCACAO DE EQUIPAMENTOS;VESPASIANO;MG;XD BETIM;Agregado;17/03/2025;04/04/2025;02/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141356;24/03/2025;1;LOU01;14543;01/04/2025;695189;HILLCO EQUIPAMENTOS LTDA;ATIBAIA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;24/03/2025;03/04/2025;02/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141361;24/03/2025;1;LOU01;14543;01/04/2025;695189;HILLCO EQUIPAMENTOS LTDA;ATIBAIA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;24/03/2025;03/04/2025;02/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141431;25/03/2025;2;LOU01;14112;26/03/2025;44849855;DELTA PLATAFORMAS LTDA;BRASILIA;DF;EXRESSO RIO VERMELHO TRANSPORTES LTDA;Transportadora;25/03/2025;31/03/2025;31/03/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141445;25/03/2025;1;LOU01;14104;26/03/2025;45426651;DELTA MAQUINAS LTDA;PARAGOMINAS;PA;CARVALIMA TRANSP. LTDA;Transportadora;26/03/2025;09/04/2025;04/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141446;25/03/2025;1;LOU01;14101;26/03/2025;1500001142;ESTAF EQUIP SA;BETIM;MG;XD BETIM;Agregado;26/03/2025;31/03/2025;28/03/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141447;25/03/2025;1;LOU01;14162;26/03/2025;738980;AURABRASIL TRANSP MAQ E EQUIP LTDA;CONTAGEM;MG;LIMA E CIACCI ENCOMENDAS URGENTES LTDA;Transportadora;26/03/2025;01/04/2025;31/03/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141448;25/03/2025;1;LOU01;14102;26/03/2025;662531;MILLS ESTRUTURAS SERV DE ENGENH SA;CONTAGEM;MG;XD BETIM;Agregado;26/03/2025;31/03/2025;28/03/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141450;25/03/2025;1;LOU01;14113;26/03/2025;44839756;MILLS LOCACAO SERVICOS E LOGISTICA S.A;RIO VERDE;GO;EXRESSO RIO VERMELHO TRANSPORTES LTDA;Transportadora;26/03/2025;07/04/2025;03/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141451;25/03/2025;1;LOU01;14105;26/03/2025;716415;TDL LOCACAO E MANUT DE MAQ E EQUIP LTDA;ANANINDEUA;PA;CARVALIMA TRANSP. LTDA;Transportadora;26/03/2025;08/04/2025;04/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141452;25/03/2025;1;LOU01;14107;26/03/2025;9000000165;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;SAO LUIS;MA;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;26/03/2025;04/04/2025;07/04/2025;Entregue No Prazo;Morosidade na liberação do processo de selagem fiscal. ;;Entrega Finalizada;Retenção Fiscal;Entregue No Prazo
141453;25/03/2025;1;LOU01;14106;26/03/2025;694221;MILLS ESTR. E SERV. DE ENGENH. S/A;FORTALEZA;CE;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;26/03/2025;04/04/2025;04/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141455;25/03/2025;1;LOU01;14109;26/03/2025;44844982;MILLS LOCACAO SERVICOS E LOGISTICA LTDA;DUQUE DE CAXIAS;RJ;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;26/03/2025;03/04/2025;28/03/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141456;25/03/2025;1;LOU01;14099;26/03/2025;243781;LOCAR TRANSPORTES TECNICOS E GUINDASTES;GUARULHOS;SP;XD DDA;Agregado;26/03/2025;27/03/2025;27/03/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141460;25/03/2025;2;LOU01;14111;26/03/2025;668009;TRIMAK ENGENHARIA E COMERCIO LTDA;RIO DE JANEIRO;RJ;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;26/03/2025;31/03/2025;28/03/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141462;25/03/2025;2;LOU01;14100;26/03/2025;738980;AURABRASIL TRANSP MAQ E EQUIP LTDA;CONTAGEM;MG;XD BETIM;Agregado;26/03/2025;31/03/2025;28/03/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141464;25/03/2025;3;LOU01;14111;26/03/2025;668009;TRIMAK ENGENHARIA E COMERCIO LTDA;RIO DE JANEIRO;RJ;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;26/03/2025;31/03/2025;28/03/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141467;26/03/2025;1;LOU01;14108;26/03/2025;1500001176;AURABRASIL - TRANSPORTES MAQUINAS E EQUI;RIO DE JANEIRO;RJ;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;26/03/2025;31/03/2025;28/03/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141468;26/03/2025;1;LOU01;14099;26/03/2025;243781;LOCAR TRANSPORTES TECNICOS E GUINDASTES;GUARULHOS;SP;XD DDA;Agregado;26/03/2025;27/03/2025;27/03/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141469;26/03/2025;1;LOU01;14165;26/03/2025;1500001040;W RENTAL LOCADORA DE EQUIPAMENTOS LTDA;ELDORADO DO SUL;RS;LIMA E CIACCI ENCOMENDAS URGENTES LTDA;Transportadora;26/03/2025;28/03/2025;28/03/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141471;26/03/2025;1;LOU01;14098;26/03/2025;44829152;CORSI - RENTAL LTDA;SANTO ANDRE;SP;XD DDA;Agregado;26/03/2025;27/03/2025;27/03/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141474;26/03/2025;1;LOU01;14164;26/03/2025;44822314;LOCALL LOCACAO DE MAQUINAS;SAO JOSE;SC;LIMA E CIACCI ENCOMENDAS URGENTES LTDA;Transportadora;26/03/2025;01/04/2025;01/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141475;26/03/2025;1;LOU01;14163;26/03/2025;44872881;LAZARETTI PLATAFORMAS ELEVATORIAS LTDA|;MARINGA;PR;LIMA E CIACCI ENCOMENDAS URGENTES LTDA;Transportadora;26/03/2025;02/04/2025;01/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141476;26/03/2025;1;LOU01;14103;26/03/2025;725881;ORGUEL INDUST. E LOCACAO DE EQUIPAMENTOS;VESPASIANO;MG;XD BETIM;Agregado;26/03/2025;31/03/2025;31/03/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141478;26/03/2025;1;LOU01;14099;26/03/2025;243781;LOCAR TRANSPORTES TECNICOS E GUINDASTES;GUARULHOS;SP;XD DDA;Agregado;26/03/2025;27/03/2025;27/03/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141604;01/04/2025;1;LOU01;14517;01/04/2025;9300000367;CONSULT LIFT COMPANY LTDA;SANTANA DE PARNAIBA;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;01/04/2025;01/04/2025;01/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141605;01/04/2025;1;LOU01;14557;01/04/2025;1500001141;W RENT ABC LOCACAO DE MAQ LTDA - ME;SANTO ANDRE;SP;XD DDA;Agregado;01/04/2025;04/04/2025;02/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141606;01/04/2025;1;LOU01;14542;01/04/2025;1500001045;D. E. RIBEIRO MAQUINAS - ME;HORTOLANDIA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;01/04/2025;04/04/2025;02/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141607;01/04/2025;1;LOU01;14547;01/04/2025;690065;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;PAULINIA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;01/04/2025;04/04/2025;02/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141608;01/04/2025;1;LOU01;14548;01/04/2025;44828844;ORGUEL IND LOC EQUIP S A;RIBEIRAO PRETO;SP;ALFA TRANSPORTES EIRELLI;Transportadora;01/04/2025;04/04/2025;02/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141609;01/04/2025;1;LOU01;14541;01/04/2025;44789987;TRADIMAQ LTDA;CARIACICA;ES;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;01/04/2025;07/04/2025;04/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141610;01/04/2025;1;LOU01;14552;01/04/2025;44823878;BRASRENTAL LOCACOES DE EQUIPAMENTOS EIRE;PARAUAPEBAS;PA;CARVALIMA TRANSP. LTDA;Transportadora;01/04/2025;16/04/2025;11/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141611;01/04/2025;1;LOU01;14551;01/04/2025;1500001171;EMPILHADEIRA SANTANA LTDA;GOIANIA;GO;EXRESSO RIO VERMELHO TRANSPORTES LTDA;Transportadora;01/04/2025;07/04/2025;04/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141612;01/04/2025;1;LOU01;14540;01/04/2025;1500001247;TEREX LATIN AMERICA IND COM EQ CON LTDA;CARIACICA;ES;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;01/04/2025;07/04/2025;07/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141614;01/04/2025;1;LOU01;14539;01/04/2025;695731;LOCAR GUINDASTES E TRANS. INTERMODAIS SA;SERRA;ES;LIMA E CIACCI ENCOMENDAS URGENTES LTDA;Transportadora;01/04/2025;07/04/2025;07/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141615;01/04/2025;1;LOU01;14545;01/04/2025;45810528;LOXAN DO BRASIL SA;AMERICANA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;01/04/2025;02/04/2025;02/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141616;01/04/2025;1;LOU01;14546;01/04/2025;1500001034;MAQBUSCA LOCACAO DE MAQ. E EQUIP LTDA;ITAJAI;SC;ALFA TRANSPORTES EIRELLI;Transportadora;01/04/2025;08/04/2025;04/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141617;01/04/2025;1;LOU01;14558;01/04/2025;690888;MILLS ESTRUTURAS E SERV. DE ENG. S/A;UBERLANDIA;MG;XD BETIM;Agregado;01/04/2025;09/04/2025;09/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141618;01/04/2025;1;LOU01;14553;01/04/2025;44829152;CORSI - RENTAL LTDA;SANTO ANDRE;SP;XD DDA;Agregado;01/04/2025;02/04/2025;02/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141619;01/04/2025;1;LOU01;14554;01/04/2025;6500057655;JAAL COMERCIO E SERVICOS LTDA;SAO JOSE DOS CAMPOS;SP;XD DDA;Agregado;01/04/2025;03/04/2025;03/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141620;01/04/2025;1;LOU01;14550;01/04/2025;696038;A GERADORA ALUGUEL DE MAQUINAS S/A;FORTALEZA;CE;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;01/04/2025;10/04/2025;10/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141621;01/04/2025;1;LOU01;14544;01/04/2025;695370;LOCAR GUINDASTES E TRANSP INTERMOD S/A;SUMARE;SP;ALFA TRANSPORTES EIRELLI;Transportadora;01/04/2025;04/04/2025;02/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141622;01/04/2025;1;LOU01;14540;01/04/2025;1500001247;TEREX LATIN AMERICA IND COM EQ CON LTDA;CARIACICA;ES;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;01/04/2025;07/04/2025;07/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141623;01/04/2025;1;LOU01;14540;01/04/2025;1500001247;TEREX LATIN AMERICA IND COM EQ CON LTDA;CARIACICA;ES;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;01/04/2025;07/04/2025;07/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141624;01/04/2025;1;LOU01;14536;01/04/2025;44891388;CESAR NIEHUES E CIA LTDA;JOINVILLE;SC;LIMA E CIACCI ENCOMENDAS URGENTES LTDA;Transportadora;01/04/2025;08/04/2025;04/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141627;01/04/2025;1;LOU01;14537;01/04/2025;714245;DEGRAUS ANDAIMES MAQ EQUIP;TRES LAGOAS;MS;LIMA E CIACCI ENCOMENDAS URGENTES LTDA;Transportadora;01/04/2025;04/04/2025;04/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141628;01/04/2025;1;LOU01;14556;01/04/2025;695288;RENTAL VALE EQUIPAMENTOS LTDA EPP;TAUBATE;SP;XD DDA;Agregado;01/04/2025;03/04/2025;03/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141631;01/04/2025;1;LOU01;14549;01/04/2025;695748;PTA COM E LOC DE EQUIP LTDA;ARUJA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;01/04/2025;04/04/2025;02/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141632;01/04/2025;1;LOU01;14540;01/04/2025;1500001247;TEREX LATIN AMERICA IND COM EQ CON LTDA;CARIACICA;ES;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;01/04/2025;07/04/2025;07/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141633;01/04/2025;1;LOU01;14542;01/04/2025;1500001045;D. E. RIBEIRO MAQUINAS - ME;HORTOLANDIA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;01/04/2025;04/04/2025;02/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141634;01/04/2025;1;LOU01;14538;01/04/2025;719682;ESTAF EQUIPAMENTOS S/A;OLINDA;PE;LIMA E CIACCI ENCOMENDAS URGENTES LTDA;Transportadora;01/04/2025;11/04/2025;03/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
141637;01/04/2025;1;LOU01;14555;01/04/2025;243781;LOCAR TRANSPORTES TECNICOS E GUINDASTES;GUARULHOS;SP;XD DDA;Agregado;01/04/2025;02/04/2025;02/04/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
