NF;Data emissão NF;Qtde. Volumes;CIA;CTRC;Data emissão CTE;Cód. Destinatário;Destinatário;Cidade Destino;UF;Agente Transporte;Tipo Agente;Data de inicio de transporte;Previsão;Data da entrega;Status;Ocorrência Entrega;Nome Recebedor;Status 2;Motivo;Status Parceiro
138939;45664;1;LOU01;8547;45664;44827017;MILLS ESTRUTURA;CASCAVEL;PR;ALFA TRANSPORTES EIRELLI;Transportadora;45664;45670;45671;Entregue Fora do Prazo;Atraso no embarque para a filial da transportadora, e saída para entrega.;;Entrega Finalizada;Atraso Operacional;Entregue Fora do Prazo
138940;45664;1;LOU01;8528;45664;731965;ORGUEL LOCACAO DE EQUIPAMENTOS S.A.;QUATRO BARRAS;PR;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;45664;45666;45665;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138941;45664;1;LOU01;8535;45664;725881;ORGUEL INDUST. E LOCACAO DE EQUIPAMENTOS;VESPASIANO;MG;XD BETIM;Agregado;45664;45667;45666;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138943;45664;1;LOU01;8533;45664;173579;APOIO SERVICOS TECNICOS LTDA;SAO PAULO;SP;XD DDA;Agregado;45664;45665;45665;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138944;45664;1;LOU01;8534;45664;662531;MILLS ESTRUTURAS SERV DE ENGENH SA;CONTAGEM;MG;XD BETIM;Agregado;45664;45667;45666;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138945;45664;1;LOU01;8534;45664;662531;MILLS ESTRUTURAS SERV DE ENGENH SA;CONTAGEM;MG;XD BETIM;Agregado;45664;45667;45666;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138946;45664;1;LOU01;8535;45664;725881;ORGUEL INDUST. E LOCACAO DE EQUIPAMENTOS;VESPASIANO;MG;XD BETIM;Agregado;45664;45667;45666;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138949;45664;1;LOU01;8536;45664;44829152;CORSI - RENTAL LTDA;SANTO ANDRE;SP;XD DDA;Agregado;45664;45665;45665;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138950;45664;1;LOU01;8550;45664;44701300;SOLLO LOCADORA DE EQUIPAMENTOS;ITAPECERICA DA SERRA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;45664;45667;45666;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138952;45664;1;LOU01;8539;45664;737799;ORGUEL LOCACAO DE EQUIPAMENTOS;SAO JOSE DOS CAMPOS;SP;XD DDA;Agregado;45664;45666;45666;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138953;45664;1;LOU01;8529;45664;694455;SUPORTE EQUIPAMENTOS LTDA;NOVA LIMA;MG;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;45664;45670;45665;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138954;45664;1;LOU01;8527;45664;719682;ESTAF EQUIPAMENTOS S/A;OLINDA;PE;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;45664;45674;45670;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138955;45664;1;LOU01;8543;45664;668009;TRIMAK ENGENHARIA E COMERCIO LTDA;RIO DE JANEIRO;RJ;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;45664;45667;45666;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138958;45664;1;LOU01;8546;45664;695189;HILLCO EQUIPAMENTOS LTDA;ATIBAIA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;45664;45667;45665;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138960;45664;1;LOU01;8542;45664;1500001247;TEREX LATIN AMERICA IND COM EQ CON LTDA;CARIACICA;ES;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;45664;45670;45667;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138965;45664;1;LOU01;8544;45664;9000000101;BRASIL LAU RENT LOCACAO DE MAQ E EQUIP;ARUJA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;45664;45667;45665;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138970;45664;1;LOU01;8556;45664;243781;LOCAR TRANSPORTES TECNICOS E GUINDASTES;GUARULHOS;SP;XD DDA;Agregado;45664;45665;45665;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138972;45664;1;LOU01;8558;45664;694268;TRADIMAQ LTDA;TAUBATE;SP;XD DDA;Agregado;45664;45666;45666;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138973;45664;1;LOU01;8556;45664;243781;LOCAR TRANSPORTES TECNICOS E GUINDASTES;GUARULHOS;SP;XD DDA;Agregado;45664;45665;45665;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138974;45664;1;LOU01;8556;45664;243781;LOCAR TRANSPORTES TECNICOS E GUINDASTES;GUARULHOS;SP;XD DDA;Agregado;45664;45665;45665;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138975;45664;1;LOU01;8556;45664;243781;LOCAR TRANSPORTES TECNICOS E GUINDASTES;GUARULHOS;SP;XD DDA;Agregado;45664;45665;45665;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138977;45664;1;LOU01;8548;45664;44837513;MILLS LOCACAO SERVICOS E LOGISTICA S.A;MARINGA;PR;ALFA TRANSPORTES EIRELLI;Transportadora;45664;45667;45667;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138978;45664;1;LOU01;8557;45664;690120;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;COTIA;SP;XD DDA;Agregado;45664;45667;45665;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138865;45659;1;LOU01;8658;45665;243781;LOCAR TRANSPORTES TECNICOS E GUINDASTES;GUARULHOS;SP;XD DDA;Agregado;45665;45666;45666;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138942;45664;1;LOU01;8616;45665;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45665;45665;45665;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138947;45664;1;LOU01;8616;45665;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45665;45665;45665;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138948;45664;1;LOU01;8616;45665;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45665;45665;45665;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138951;45664;1;LOU01;8616;45665;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45665;45665;45665;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138957;45664;1;LOU01;8616;45665;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45665;45665;45665;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138959;45664;1;LOU01;8662;45665;216783;PAREX SERVICE LTDA;NOVA LIMA;MG;XD BETIM;Agregado;45665;45670;45667;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138961;45664;1;LOU01;8616;45665;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45665;45665;45665;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138962;45664;1;LOU01;8616;45665;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45665;45665;45665;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138963;45664;1;LOU01;8616;45665;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45665;45665;45665;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138964;45664;1;LOU01;8661;45665;662531;MILLS ESTRUTURAS SERV DE ENGENH SA;CONTAGEM;MG;XD BETIM;Agregado;45665;45670;45667;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138966;45664;1;LOU01;8616;45665;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45665;45665;45665;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138967;45664;1;LOU01;8616;45665;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45665;45665;45665;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138968;45664;1;LOU01;8638;45665;738980;AURABRASIL TRANSP MAQ E EQUIP LTDA;CONTAGEM;MG;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;45665;45671;45666;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138969;45664;1;LOU01;8639;45665;733890;BR RENTAL EMPREENDIMENTOS LTDA - ME;SETE LAGOAS;MG;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;45665;45671;45667;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138976;45664;1;LOU01;8660;45665;690888;MILLS ESTRUTURAS E SERV. DE ENG. S/A;UBERLANDIA;MG;LIMA E CIACCI ENCOMENDAS URGENTES LTDA;Transportadora;45665;45673;45673;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138979;45664;1;LOU01;8617;45665;1333304;URBE LOCACAO IND E COM DE EQUIPAMENTOS;OSASCO;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45665;45665;45665;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138980;45664;1;LOU01;8616;45665;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45665;45665;45665;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138987;45665;1;LOU01;8659;45665;9000000160;RICARDO GARCIA PANCA ME;SAO PAULO;SP;XD DDA;Agregado;45665;45667;45666;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138988;45665;1;LOU01;8670;45665;1500001034;MAQBUSCA LOCACAO DE MAQ. E EQUIP LTDA;ITAJAI;SC;ALFA TRANSPORTES EIRELLI;Transportadora;45665;45672;45671;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138989;45665;1;LOU01;8664;45665;694221;MILLS ESTR. E SERV. DE ENGENH. S/A;FORTALEZA;CE;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;45665;45674;45673;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138991;45665;1;LOU01;8667;45665;44844982;MILLS LOCACAO SERVICOS E LOGISTICA LTDA;DUQUE DE CAXIAS;RJ;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;45665;45673;45667;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138992;45665;1;LOU01;8668;45665;1500001247;TEREX LATIN AMERICA IND COM EQ CON LTDA;CARIACICA;ES;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;45665;45671;45671;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138993;45665;1;LOU01;8672;45665;44843978;MOTORMAC RENTAL - LOC DE EQ SA;AMERICANA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;45665;45670;45666;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138996;45665;1;LOU01;8673;45665;44823878;BRASRENTAL LOCACOES DE EQUIPAMENTOS EIRE;PARAUAPEBAS;PA;CARVALIMA TRANSP. LTDA;Transportadora;45665;45680;45672;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138997;45665;1;LOU01;8663;45665;44774072;BRASRENTAL LOCACOES;SAO LUIS;MA;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;45665;45674;45677;Entregue Fora do Prazo;Dentro do lead-time da transportadora.;;Entrega Finalizada;Divergência TT;Entregue Fora do Prazo
138998;45665;1;LOU01;8637;45665;44824894;ARK MANUTENCAO DE MAQUINAS;ARAUCARIA;PR;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;45665;45671;45666;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138999;45665;1;LOU01;8657;45665;44822411;LIFT LOCADORA LTDA;SANTO ANDRE;SP;XD DDA;Agregado;45665;45666;45666;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139000;45665;1;LOU01;8674;45665;690529;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;CUIABA;MT;CARVALIMA TRANSP. LTDA;Transportadora;45665;45672;45672;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139001;45665;1;LOU01;8671;45665;44830253;MILLS ESTRUTURA;BAURU;SP;ALFA TRANSPORTES EIRELLI;Transportadora;45665;45670;45667;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139002;45665;1;LOU01;8665;45665;1046784;DEGRAUS ANDAIMES MAQ E EQUIP SA;SERRA;ES;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;45665;45671;45671;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139003;45665;1;LOU01;8666;45665;695188;MILLS ESTRUTURAS E SERVICOS DE ENG. S/A;ITATIAIA;RJ;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;45665;45673;45667;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139004;45665;1;LOU01;8673;45665;44823878;BRASRENTAL LOCACOES DE EQUIPAMENTOS EIRE;PARAUAPEBAS;PA;CARVALIMA TRANSP. LTDA;Transportadora;45665;45680;45672;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139005;45665;1;LOU01;8669;45665;695107;LDI SERVICE LOC DE PLAT ELEVAT LTDA;CAMPINAS;SP;ALFA TRANSPORTES EIRELLI;Transportadora;45665;45670;45666;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139006;45665;1;LOU01;8662;45665;216783;PAREX SERVICE LTDA;NOVA LIMA;MG;XD BETIM;Agregado;45665;45670;45667;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139008;45665;4;LOU01;8656;45665;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;XD DDA;Agregado;45665;45666;45666;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139009;45665;1;LOU01;8655;45665;690120;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;COTIA;SP;XD DDA;Agregado;45665;45670;45667;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139010;45665;1;LOU01;8640;45665;45108111;VOR LOCACOES DE MAQUINAS E EQUIPAMENTOS;PALMEIRA;PR;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;45665;45672;45672;Entregue No Prazo;Reprogramação da data prevista de entrega. | Atraso Correios. ;;Entrega Finalizada;Cliente;Entregue No Prazo
138838;45659;2;LOU01;8756;45666;1500001176;AURABRASIL - TRANSPORTES MAQUINAS E EQUI;RIO DE JANEIRO;RJ;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;45666;45671;45670;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138971;45664;1;LOU01;8774;45666;690529;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;CUIABA;MT;CARVALIMA TRANSP. LTDA;Transportadora;45666;45673;45671;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138990;45665;1;LOU01;8774;45666;690529;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;CUIABA;MT;CARVALIMA TRANSP. LTDA;Transportadora;45666;45673;45671;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
138995;45665;1;LOU01;8746;45666;694453;TRIANGULO LOCACOES DE GUINDASTES LTDA;UBERLANDIA;MG;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;45666;45672;45670;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139011;45665;1;LOU01;8772;45666;44823878;BRASRENTAL LOCACOES DE EQUIPAMENTOS EIRE;PARAUAPEBAS;PA;CARVALIMA TRANSP. LTDA;Transportadora;45666;45681;45672;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139012;45665;1;LOU01;8766;45666;695189;HILLCO EQUIPAMENTOS LTDA;ATIBAIA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;45666;45671;45667;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139013;45665;1;LOU01;8757;45666;1046784;DEGRAUS ANDAIMES MAQ E EQUIP SA;SERRA;ES;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;45666;45672;45671;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139014;45665;1;LOU01;8742;45666;719682;ESTAF EQUIPAMENTOS S/A;OLINDA;PE;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;45666;45678;45672;Entregue No Prazo;14/01 - Destinatário Ausente;;Entrega Finalizada;Cliente;Entregue No Prazo
139015;45665;1;LOU01;8768;45666;727041;LOCGUEL LOC DE EQUIP PARA CONSTRUCAO SA;CAMPINAS;SP;ALFA TRANSPORTES EIRELLI;Transportadora;45666;45671;45670;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139016;45665;1;LOU01;8762;45666;668009;TRIMAK ENGENHARIA E COMERCIO LTDA;RIO DE JANEIRO;RJ;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;45666;45671;45673;Entregue Fora do Prazo;  14/01 - Motorista chegou no local fora do horário de expediente do cliente.;;Entrega Finalizada;Atraso Transportador;Entregue Fora do Prazo
139017;45665;1;LOU01;8747;45666;4276501;G.S. COMERCIO SERVICOS E LOCACAO;SAO BERNARDO DO CAMPO;SP;XD DDA;Agregado;45666;45671;45667;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139018;45665;1;LOU01;8771;45666;695280;RENEO PANCA EPP;VARGEM GRANDE PAULISTA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;45666;45671;45670;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139019;45665;2;LOU01;8748;45666;1500000980;HAZAK DO BRASIL COMERCIO E LOCACAO DE MA;SAO BERNARDO DO CAMPO;SP;XD DDA;Agregado;45666;45667;45667;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139020;45665;1;LOU01;8758;45666;667568;LOCACERTO SERV. DE LOCACAO DE EQUIP.;BARRA MANSA;RJ;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;45666;45674;45670;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139021;45665;1;LOU01;8744;45666;136404;TRADIMAQ LTDA;CONTAGEM;MG;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;45666;45672;45667;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139022;45665;1;LOU01;8759;45666;136404;TRADIMAQ LTDA;CONTAGEM;MG;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;45666;45671;45671;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139023;45665;1;LOU01;8769;45666;668129;MAKFIL COMERCIAL LTDA;SAO JOSE DO RIO PRETO;SP;ALFA TRANSPORTES EIRELLI;Transportadora;45666;45671;45670;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139024;45665;1;LOU01;8762;45666;668009;TRIMAK ENGENHARIA E COMERCIO LTDA;RIO DE JANEIRO;RJ;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;45666;45671;45673;Entregue Fora do Prazo;  14/01 - Motorista chegou no local fora do horário de expediente do cliente.;;Entrega Finalizada;Atraso Transportador;Entregue Fora do Prazo
139025;45665;1;LOU01;8764;45666;3671284;CUNZOLO RENTAL LTDA;CAMPINAS;SP;ALFA TRANSPORTES EIRELLI;Transportadora;45666;45671;45671;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139026;45665;1;LOU01;8749;45666;6500057655;JAAL COMERCIO E SERVICOS LTDA;SAO JOSE DOS CAMPOS;SP;XD DDA;Agregado;45666;45670;45667;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139027;45665;1;LOU01;8694;45666;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45666;45666;45666;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139028;45665;1;LOU01;8773;45666;715287;MILLS ESTRUTURA E SERV DE ENGENHARIA S/A;ANANINDEUA;PA;CARVALIMA TRANSP. LTDA;Transportadora;45666;45679;45671;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139029;45665;1;LOU01;8760;45666;44789987;TRADIMAQ LTDA;CARIACICA;ES;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;45666;45672;45672;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139030;45666;1;LOU01;8693;45666;45030108;MANUTENTEC PRESTACAO DE SERVICOS LTDA;SANTANA DE PARNAIBA;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45666;45666;45666;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139031;45666;1;LOU01;8694;45666;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45666;45666;45666;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139032;45666;1;LOU01;8694;45666;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45666;45666;45666;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139033;45666;1;LOU01;8694;45666;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45666;45666;45666;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139034;45666;1;LOU01;8694;45666;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45666;45666;45666;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139035;45666;1;LOU01;8694;45666;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45666;45666;45666;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139036;45666;1;LOU01;8694;45666;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45666;45666;45666;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139037;45666;1;LOU01;8763;45666;15944437;APC PLATAFORMAS ELEVATORIAS EIRELI;PAULINIA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;45666;45671;45667;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139038;45666;1;LOU01;8745;45666;694013;TRADIMAQ LTDA;GOIANIA;GO;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;45666;45672;45670;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139039;45666;1;LOU01;8762;45666;668009;TRIMAK ENGENHARIA E COMERCIO LTDA;RIO DE JANEIRO;RJ;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;45666;45671;45673;Entregue Fora do Prazo;  14/01 - Motorista chegou no local fora do horário de expediente do cliente.;;Entrega Finalizada;Atraso Transportador;Entregue Fora do Prazo
139040;45666;2;LOU01;8754;45666;136404;TRADIMAQ LTDA;CONTAGEM;MG;XD BETIM;Agregado;45666;45671;45671;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139041;45666;1;LOU01;8743;45666;17833985;RXR LOCACOES EIRELI;SETE LAGOAS;MG;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;45666;45672;45670;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139042;45666;1;LOU01;8739;45666;45546375;APUS LOCACOES DE EQUIPAMENTOS LTDA|;CARLOS BARBOSA;RS;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;45666;45672;45670;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139043;45666;1;LOU01;8747;45666;4276501;G.S. COMERCIO SERVICOS E LOCACAO;SAO BERNARDO DO CAMPO;SP;XD DDA;Agregado;45666;45671;45667;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139044;45666;1;LOU01;8750;45666;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;XD DDA;Agregado;45666;45667;45667;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
139045;45666;1;LOU01;8744;45666;136404;TRADIMAQ LTDA;CONTAGEM;MG;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;45666;45672;45667;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
